date,season,season_year,venue,is_home,opponent,batter,batting_pos,runs,balls_faced,strike_rate,fours,sixes,dots,boundary_pct,dot_pct,runs_powerplay,runs_middle,runs_death,dismissal_kind,was_dismissed,avg_runs_last5,avg_sr_last5,mi_won,performance
2025-04-27,2025,2025,"Wankhede Stadium, Mumbai",1,Lucknow Super Giants,RG Sharma,2,12,5,240.0,0,2,3,40.0,60.0,12,0,0,caught,1,41.4,164.49,True,low
2025-05-01,2025,2025,"Sawai Mansingh Stadium, Jaipur",0,Rajasthan Royals,RG Sharma,2,53,36,147.22,9,0,12,25.0,33.33,26,27,0,caught,1,40.4,174.71,True,high
2025-05-06,2025,2025,"Wankhede Stadium, Mumbai",1,Gujarat Titans,RG Sharma,3,7,8,87.5,1,0,5,12.5,62.5,7,0,0,caught,1,47.4,174.16,False,low
2025-05-21,2025,2025,"Wankhede Stadium, Mumbai",1,Delhi Capitals,RG Sharma,2,5,5,100.0,1,0,3,20.0,60.0,5,0,0,caught,1,43.6,159.16,True,low
2025-05-26,2025,2025,"Sawai Mansingh Stadium, Jaipur",0,Punjab Kings,RG Sharma,2,24,21,114.29,2,1,8,14.29,38.1,17,7,0,caught,1,29.4,145.38,False,medium
2025-05-30,2025,2025,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",0,Gujarat Titans,RG Sharma,1,81,50,162.0,9,4,17,26.0,34.0,33,41,7,caught,1,20.2,137.8,True,high
2025-06-01,2025,2025,"Narendra Modi Stadium, Ahmedabad",0,Punjab Kings,RG Sharma,1,8,7,114.29,1,0,2,14.29,28.57,8,0,0,caught,1,34.0,122.2,False,low
2026-03-29,2026,2026,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,RG Sharma,2,78,38,205.26,6,6,10,31.58,26.32,51,27,0,caught,1,25.0,115.62,True,high
2026-04-04,2026,2026,"Arun Jaitley Stadium, Delhi",0,Delhi Capitals,RG Sharma,2,35,26,134.62,5,1,11,23.08,42.31,20,15,0,caught,1,39.2,139.17,False,medium
2026-04-07,2026,2026,"Barsapara Cricket Stadium, Guwahati",0,Rajasthan Royals,RG Sharma,2,5,6,83.33,0,0,3,0.0,50.0,5,0,0,lbw,1,45.2,146.09,False,low
2026-04-12,2026,2026,"Wankhede Stadium, Mumbai",1,Royal Challengers Bengaluru,RG Sharma,2,19,13,146.15,2,1,5,23.08,38.46,19,0,0,retired hurt,1,41.4,139.9,False,low
2026-05-04,2026,2026,"Wankhede Stadium, Mumbai",1,Lucknow Super Giants,RG Sharma,2,84,44,190.91,6,7,14,29.55,31.82,36,48,0,caught,1,29.0,136.73,True,high
2026-05-10,2026,2026,"Shaheed Veer Narayan Singh International Stadium, Raipur",0,Royal Challengers Bengaluru,RG Sharma,2,22,10,220.0,2,2,4,40.0,40.0,22,0,0,caught,1,44.2,152.05,False,medium
2026-05-14,2026,2026,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0,Punjab Kings,RG Sharma,1,25,26,96.15,0,2,12,7.69,46.15,12,13,0,bowled,1,33.0,155.0,True,medium
2026-05-20,2026,2026,"Eden Gardens, Kolkata",0,Kolkata Knight Riders,RG Sharma,2,15,13,115.38,0,2,8,15.38,61.54,15,0,0,caught,1,31.0,147.31,False,low
2026-05-24,2026,2026,"Wankhede Stadium, Mumbai",1,Rajasthan Royals,RG Sharma,1,0,4,0.0,0,0,4,0.0,100.0,0,0,0,caught,1,33.0,153.72,False,low
2012-04-25,2012,2012,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,RJ Peterson,8,16,7,228.57,2,1,2,42.86,28.57,0,0,16,0,0,0.0,0.0,True,low
2012-04-27,2012,2012,Feroz Shah Kotla,0,Delhi Daredevils,RJ Peterson,8,2,2,100.0,0,0,0,0.0,0.0,0,0,2,run out,1,16.0,228.57,False,low
2012-04-29,2012,2012,Wankhede Stadium,1,Deccan Chargers,RJ Peterson,7,1,5,20.0,0,0,4,0.0,80.0,0,0,1,0,0,9.0,164.28,True,low
2012-05-03,2012,2012,Subrata Roy Sahara Stadium,0,Pune Warriors,RJ Peterson,4,13,14,92.86,1,0,5,7.14,35.71,0,13,0,caught,1,6.33,116.19,True,low
2012-05-06,2012,2012,Wankhede Stadium,1,Chennai Super Kings,RJ Peterson,7,0,2,0.0,0,0,2,0.0,100.0,0,0,0,run out,1,8.0,110.36,True,low
2022-05-09,2022,2022,"Dr DY Patil Sports Academy, Mumbai",0,Kolkata Knight Riders,RP Meredith,10,0,1,0.0,0,0,1,0.0,100.0,0,0,0,run out,1,0.0,0.0,False,low
2023-04-25,2023,2023,"Narendra Modi Stadium, Ahmedabad",0,Gujarat Titans,RP Meredith,11,0,2,0.0,0,0,2,0.0,100.0,0,0,0,0,0,0.0,0.0,False,low
2012-04-16,2012,2012,Wankhede Stadium,1,Delhi Daredevils,RP Singh,9,0,4,0.0,0,0,4,0.0,100.0,0,0,0,bowled,1,0.0,0.0,False,low
2012-04-27,2012,2012,Feroz Shah Kotla,0,Delhi Daredevils,RP Singh,10,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,0.0,0.0,False,low
2012-05-06,2012,2012,Wankhede Stadium,1,Chennai Super Kings,RP Singh,10,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,0.5,50.0,True,low
2012-05-16,2012,2012,Wankhede Stadium,1,Kolkata Knight Riders,RP Singh,10,3,5,60.0,0,0,2,0.0,40.0,0,0,3,caught,1,0.67,66.67,False,low
2012-05-23,2012,2012,M Chinnaswamy Stadium,0,Chennai Super Kings,RP Singh,11,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,1.25,65.0,False,low
2008-05-04,2007/08,2007,Dr DY Patil Sports Academy,0,Delhi Daredevils,RR Raje,9,6,5,120.0,1,0,2,20.0,40.0,0,0,6,0,0,0.0,0.0,True,low
2008-05-18,2007/08,2007,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,RR Raje,9,1,2,50.0,0,0,1,0.0,50.0,0,0,1,0,0,6.0,120.0,True,low
2008-05-26,2007/08,2007,Sawai Mansingh Stadium,0,Rajasthan Royals,RR Raje,9,1,2,50.0,0,0,1,0.0,50.0,0,0,1,0,0,3.5,85.0,False,low
2009-05-06,2009,2009,SuperSport Park,0,Deccan Chargers,RR Raje,9,11,7,157.14,0,1,1,14.29,14.29,0,0,11,0,0,2.67,73.33,False,low
2009-05-08,2009,2009,Buffalo Park,0,Delhi Daredevils,RR Raje,9,1,2,50.0,0,0,1,0.0,50.0,0,0,1,bowled,1,4.75,94.28,False,low
2013-04-04,2013,2013,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,RT Ponting,1,28,33,84.85,1,1,17,6.06,51.52,18,10,0,stumped,1,0.0,0.0,False,medium
2013-04-06,2013,2013,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,RT Ponting,1,6,10,60.0,0,0,5,0.0,50.0,6,0,0,caught,1,28.0,84.85,True,low
2013-04-09,2013,2013,Wankhede Stadium,1,Delhi Daredevils,RT Ponting,1,0,6,0.0,0,0,6,0.0,100.0,0,0,0,caught,1,17.0,72.42,True,low
2013-04-13,2013,2013,Wankhede Stadium,1,Pune Warriors,RT Ponting,1,14,17,82.35,2,0,9,11.76,52.94,12,2,0,caught,1,11.33,48.28,True,low
2013-04-17,2013,2013,Sawai Mansingh Stadium,0,Rajasthan Royals,RT Ponting,2,4,9,44.44,0,0,5,0.0,55.56,4,0,0,caught and bowled,1,12.0,56.8,False,low
2008-04-20,2007/08,2007,Wankhede Stadium,1,Royal Challengers Bangalore,RV Uthappa,4,48,38,126.32,5,1,13,15.79,34.21,4,34,10,stumped,1,0.0,0.0,False,medium
2008-04-23,2007/08,2007,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,RV Uthappa,3,43,36,119.44,6,1,17,19.44,47.22,22,21,0,bowled,1,48.0,126.32,False,medium
2008-04-25,2007/08,2007,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,RV Uthappa,3,21,18,116.67,2,1,9,16.67,50.0,8,13,0,run out,1,45.5,122.88,False,medium
2008-04-27,2007/08,2007,Dr DY Patil Sports Academy,0,Deccan Chargers,RV Uthappa,4,6,5,120.0,1,0,2,20.0,40.0,6,0,0,caught,1,37.33,120.81,False,low
2008-04-29,2007/08,2007,Eden Gardens,0,Kolkata Knight Riders,RV Uthappa,4,37,37,100.0,5,0,15,13.51,40.54,5,25,7,0,0,29.5,120.61,True,medium
2008-05-04,2007/08,2007,Dr DY Patil Sports Academy,0,Delhi Daredevils,RV Uthappa,4,22,21,104.76,0,2,9,9.52,42.86,0,22,0,caught,1,31.0,116.49,True,medium
2008-05-07,2007/08,2007,Dr DY Patil Sports Academy,0,Rajasthan Royals,RV Uthappa,3,34,21,161.9,4,1,7,23.81,33.33,0,34,0,0,0,25.8,112.17,True,medium
2008-05-14,2007/08,2007,Wankhede Stadium,1,Chennai Super Kings,RV Uthappa,3,16,19,84.21,2,0,10,10.53,52.63,0,16,0,0,0,24.0,120.67,True,low
2008-05-16,2007/08,2007,Wankhede Stadium,1,Kolkata Knight Riders,RV Uthappa,3,9,8,112.5,2,0,5,25.0,62.5,9,0,0,caught,1,23.0,114.17,True,low
2008-05-18,2007/08,2007,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,RV Uthappa,4,7,16,43.75,0,0,10,0.0,62.5,0,7,0,caught,1,23.6,112.67,True,low
2008-05-21,2007/08,2007,Wankhede Stadium,1,Kings XI Punjab,RV Uthappa,5,9,13,69.23,0,0,7,0.0,53.85,0,6,3,run out,1,17.6,101.42,False,low
2008-05-24,2007/08,2007,Feroz Shah Kotla,0,Delhi Daredevils,RV Uthappa,4,46,23,200.0,5,2,3,30.43,13.04,0,13,33,run out,1,15.0,94.32,False,medium
2008-05-26,2007/08,2007,Sawai Mansingh Stadium,0,Rajasthan Royals,RV Uthappa,4,3,8,37.5,0,0,6,0.0,75.0,0,3,0,stumped,1,17.4,101.94,False,low
2008-05-28,2007/08,2007,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,RV Uthappa,3,19,16,118.75,2,1,8,18.75,50.0,0,18,1,0,0,14.8,92.6,True,low
2022-04-09,2022,2022,"Maharashtra Cricket Association Stadium, Pune",0,Royal Challengers Bangalore,Ramandeep Singh,7,6,12,50.0,0,0,7,0.0,58.33,0,6,0,caught,1,0.0,0.0,False,low
2022-05-09,2022,2022,"Dr DY Patil Sports Academy, Mumbai",0,Kolkata Knight Riders,Ramandeep Singh,4,12,16,75.0,0,0,5,0.0,31.25,2,10,0,caught,1,6.0,50.0,False,low
2022-05-17,2022,2022,"Wankhede Stadium, Mumbai",1,Sunrisers Hyderabad,Ramandeep Singh,9,14,6,233.33,1,1,2,33.33,33.33,0,0,14,0,0,9.0,62.5,False,low
2022-05-21,2022,2022,"Wankhede Stadium, Mumbai",1,Delhi Capitals,Ramandeep Singh,6,13,6,216.67,2,0,1,33.33,16.67,0,0,13,0,0,10.67,119.44,True,low
2019-03-24,2019,2019,Wankhede Stadium,1,Delhi Capitals,Rasikh Salam,10,5,4,125.0,0,0,1,0.0,25.0,0,0,5,0,0,0.0,0.0,False,low
2009-04-18,2009,2009,Newlands,0,Chennai Super Kings,S Dhawan,3,22,21,104.76,2,0,6,9.52,28.57,1,21,0,caught,1,0.0,0.0,True,medium
2009-04-25,2009,2009,Kingsmead,0,Deccan Chargers,S Dhawan,4,3,7,42.86,0,0,4,0.0,57.14,0,3,0,bowled,1,22.0,104.76,False,low
2009-04-27,2009,2009,St George's Park,0,Kolkata Knight Riders,S Dhawan,7,12,10,120.0,1,0,4,10.0,40.0,0,0,12,caught,1,12.5,73.81,True,low
2009-04-29,2009,2009,Kingsmead,0,Kings XI Punjab,S Dhawan,2,3,7,42.86,0,0,4,0.0,57.14,3,0,0,lbw,1,12.33,89.21,False,low
2010-03-22,2009/10,2009,Brabourne Stadium,0,Kolkata Knight Riders,S Dhawan,1,23,21,109.52,4,0,10,19.05,47.62,21,2,0,caught,1,10.0,77.62,True,medium
2010-03-25,2009/10,2009,"Brabourne Stadium, Mumbai",0,Chennai Super Kings,S Dhawan,1,56,34,164.71,5,3,11,23.53,32.35,38,18,0,caught,1,12.6,84.0,True,high
2010-03-28,2009/10,2009,Dr DY Patil Sports Academy,0,Deccan Chargers,S Dhawan,1,8,12,66.67,2,0,10,16.67,83.33,8,0,0,lbw,1,19.4,95.99,True,low
2010-03-30,2009/10,2009,Brabourne Stadium,0,Kings XI Punjab,S Dhawan,1,50,40,125.0,6,0,14,15.0,35.0,26,24,0,caught,1,20.4,100.75,True,high
2010-04-03,2009/10,2009,Brabourne Stadium,0,Deccan Chargers,S Dhawan,1,14,13,107.69,1,0,3,7.69,23.08,14,0,0,stumped,1,28.0,101.75,True,low
2010-04-06,2009/10,2009,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,S Dhawan,1,16,18,88.89,2,0,8,11.11,44.44,16,0,0,bowled,1,30.2,114.72,False,low
2010-04-09,2009/10,2009,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,S Dhawan,1,2,4,50.0,0,0,2,0.0,50.0,2,0,0,bowled,1,28.8,110.59,False,low
2010-04-19,2009/10,2009,Eden Gardens,0,Kolkata Knight Riders,S Dhawan,2,10,11,90.91,1,0,5,9.09,45.45,10,0,0,caught,1,18.0,87.65,False,low
2010-04-21,2009/10,2009,Dr DY Patil Sports Academy,0,Royal Challengers Bangalore,S Dhawan,1,12,9,133.33,2,0,4,22.22,44.44,12,0,0,run out,1,18.4,92.5,True,low
2010-04-25,2009/10,2009,Dr DY Patil Sports Academy,0,Chennai Super Kings,S Dhawan,1,0,8,0.0,0,0,8,0.0,100.0,0,0,0,caught,1,10.8,94.16,False,low
2014-05-23,2014,2014,Wankhede Stadium,1,Delhi Daredevils,S Gopal,8,11,10,110.0,1,0,2,10.0,20.0,0,0,11,run out,1,0.0,0.0,True,low
2015-04-14,2015,2015,"Sardar Patel Stadium, Motera",0,Rajasthan Royals,S Gopal,7,1,1,100.0,0,0,0,0.0,0.0,0,0,1,0,0,11.0,110.0,False,low
2016-04-09,2016,2016,Wankhede Stadium,1,Rising Pune Supergiants,S Gopal,7,2,16,12.5,0,0,14,0.0,87.5,0,2,0,caught,1,6.0,105.0,False,low
2012-04-06,2012,2012,Wankhede Stadium,1,Pune Warriors,SA Yadav,6,0,4,0.0,0,0,4,0.0,100.0,0,0,0,bowled,1,0.0,0.0,False,low
2018-04-07,2018,2018,Wankhede Stadium,1,Chennai Super Kings,SA Yadav,4,43,29,148.28,6,1,12,24.14,41.38,16,27,0,caught,1,0.0,0.0,False,medium
2018-04-12,2018,2018,Rajiv Gandhi International Stadium,0,Sunrisers Hyderabad,SA Yadav,4,28,31,90.32,2,1,15,9.68,48.39,0,12,16,caught,1,21.5,74.14,False,medium
2018-04-14,2018,2018,Wankhede Stadium,1,Delhi Daredevils,SA Yadav,1,53,32,165.62,7,1,8,25.0,25.0,41,12,0,lbw,1,23.67,79.53,False,high
2018-04-17,2018,2018,Wankhede Stadium,1,Royal Challengers Bangalore,SA Yadav,1,0,1,0.0,0,0,1,0.0,100.0,0,0,0,bowled,1,31.0,101.06,True,low
2018-04-22,2018,2018,Sawai Mansingh Stadium,0,Rajasthan Royals,SA Yadav,1,72,47,153.19,6,3,14,19.15,29.79,27,45,0,caught,1,24.8,80.84,False,high
2018-04-24,2018,2018,Wankhede Stadium,1,Sunrisers Hyderabad,SA Yadav,1,34,38,89.47,4,0,18,10.53,47.37,13,21,0,caught,1,39.2,111.48,False,medium
2018-04-28,2018,2018,Maharashtra Cricket Association Stadium,0,Chennai Super Kings,SA Yadav,1,44,34,129.41,5,1,13,17.65,38.24,38,6,0,caught,1,37.4,99.72,True,medium
2018-05-01,2018,2018,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,SA Yadav,1,9,9,100.0,2,0,6,22.22,66.67,9,0,0,lbw,1,40.6,107.54,False,low
2018-05-04,2018,2018,Holkar Cricket Stadium,0,Kings XI Punjab,SA Yadav,1,57,42,135.71,6,3,18,21.43,42.86,28,29,0,caught,1,31.8,94.41,True,high
2018-05-06,2018,2018,Wankhede Stadium,1,Kolkata Knight Riders,SA Yadav,1,59,39,151.28,7,2,12,23.08,30.77,24,35,0,caught,1,43.2,121.56,True,high
2018-05-09,2018,2018,Eden Gardens,0,Kolkata Knight Riders,SA Yadav,1,36,32,112.5,5,1,17,18.75,53.12,28,8,0,caught,1,40.6,121.17,True,medium
2018-05-13,2018,2018,Wankhede Stadium,1,Rajasthan Royals,SA Yadav,1,38,31,122.58,7,0,14,22.58,45.16,25,13,0,caught,1,41.0,125.78,False,medium
2018-05-16,2018,2018,Wankhede Stadium,1,Kings XI Punjab,SA Yadav,1,27,15,180.0,3,2,7,33.33,46.67,27,0,0,caught,1,39.8,124.41,True,medium
2018-05-20,2018,2018,Arun Jaitley Stadium,0,Delhi Daredevils,SA Yadav,1,12,4,300.0,1,1,1,50.0,25.0,12,0,0,caught,1,43.4,140.41,False,low
2019-03-24,2019,2019,Wankhede Stadium,1,Delhi Capitals,SA Yadav,3,2,6,33.33,0,0,4,0.0,66.67,2,0,0,run out,1,34.4,173.27,False,low
2019-03-28,2019,2019,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,SA Yadav,3,38,24,158.33,4,1,4,20.83,16.67,0,36,2,caught,1,23.0,149.68,True,medium
2019-03-30,2019,2019,Punjab Cricket Association IS Bindra Stadium,0,Kings XI Punjab,SA Yadav,3,11,6,183.33,2,0,3,33.33,50.0,11,0,0,lbw,1,23.4,158.85,False,low
2019-04-03,2019,2019,Wankhede Stadium,1,Chennai Super Kings,SA Yadav,3,59,43,137.21,8,1,13,20.93,30.23,24,16,19,caught,1,18.0,171.0,True,high
2019-04-06,2019,2019,Rajiv Gandhi International Stadium,0,Sunrisers Hyderabad,SA Yadav,3,7,8,87.5,1,0,5,12.5,62.5,7,0,0,lbw,1,24.4,162.44,True,low
2019-04-10,2019,2019,Wankhede Stadium,1,Kings XI Punjab,SA Yadav,3,21,15,140.0,4,0,6,26.67,40.0,19,2,0,caught,1,23.4,119.94,True,medium
2019-04-13,2019,2019,Wankhede Stadium,1,Rajasthan Royals,SA Yadav,3,16,10,160.0,0,1,1,10.0,10.0,0,16,0,bowled,1,27.2,141.27,False,low
2019-04-15,2019,2019,Wankhede Stadium,1,Royal Challengers Bangalore,SA Yadav,3,29,23,126.09,2,1,7,13.04,30.43,0,27,2,caught,1,22.8,141.61,True,medium
2019-04-18,2019,2019,Arun Jaitley Stadium,0,Delhi Capitals,SA Yadav,4,26,27,96.3,2,0,8,7.41,29.63,0,26,0,run out,1,26.4,130.16,True,medium
2019-04-20,2019,2019,Sawai Mansingh Stadium,0,Rajasthan Royals,SA Yadav,3,34,33,103.03,1,1,11,6.06,33.33,2,32,0,caught,1,19.8,121.98,False,medium
2019-04-28,2019,2019,Eden Gardens,0,Kolkata Knight Riders,SA Yadav,4,26,14,185.71,2,2,4,28.57,28.57,13,13,0,caught,1,25.2,125.08,False,medium
2019-05-02,2019,2019,Wankhede Stadium,1,Sunrisers Hyderabad,SA Yadav,3,23,17,135.29,3,1,8,23.53,47.06,8,15,0,caught,1,26.2,134.23,False,medium
2019-05-05,2019,2019,Wankhede Stadium,1,Kolkata Knight Riders,SA Yadav,3,46,27,170.37,5,2,7,25.93,25.93,0,38,8,0,0,27.6,129.28,True,medium
2019-05-07,2019,2019,MA Chidambaram Stadium,0,Chennai Super Kings,SA Yadav,2,71,54,131.48,10,0,18,18.52,33.33,17,43,11,0,0,31.0,138.14,True,high
2019-05-12,2019,2019,Rajiv Gandhi International Stadium,0,Chennai Super Kings,SA Yadav,3,15,17,88.24,1,0,6,5.88,35.29,0,15,0,bowled,1,40.0,145.18,True,low
2020-09-19,2020/21,2020,Sheikh Zayed Stadium,0,Chennai Super Kings,SA Yadav,3,17,16,106.25,2,0,5,12.5,31.25,1,16,0,caught,1,36.2,142.22,False,low
2020-09-23,2020/21,2020,Sheikh Zayed Stadium,0,Kolkata Knight Riders,SA Yadav,3,47,28,167.86,6,1,5,25.0,17.86,29,18,0,0,0,34.4,126.33,True,medium
2020-09-28,2020/21,2020,Dubai International Cricket Stadium,0,Royal Challengers Bangalore,SA Yadav,3,0,2,0.0,0,0,2,0.0,100.0,0,0,0,caught,1,39.2,132.84,False,low
2020-10-01,2020/21,2020,Sheikh Zayed Stadium,0,Kings XI Punjab,SA Yadav,2,10,7,142.86,2,0,3,28.57,42.86,10,0,0,0,0,30.0,98.77,True,low
2020-10-04,2020/21,2020,Sharjah Cricket Stadium,0,Sunrisers Hyderabad,SA Yadav,2,27,18,150.0,6,0,9,33.33,50.0,27,0,0,caught,1,17.8,101.04,True,medium
2020-10-06,2020/21,2020,Sheikh Zayed Stadium,0,Rajasthan Royals,SA Yadav,3,79,47,168.09,11,2,14,27.66,29.79,6,40,33,0,0,20.2,113.39,True,high
2020-10-11,2020/21,2020,Sheikh Zayed Stadium,0,Delhi Capitals,SA Yadav,3,53,32,165.62,6,1,5,21.88,15.62,0,53,0,caught,1,32.6,125.76,True,high
2020-10-16,2020/21,2020,Sheikh Zayed Stadium,0,Kolkata Knight Riders,SA Yadav,3,10,10,100.0,1,0,5,10.0,50.0,0,10,0,bowled,1,33.8,125.31,True,low
2020-10-18,2020/21,2020,Dubai International Cricket Stadium,0,Kings XI Punjab,SA Yadav,3,0,4,0.0,0,0,4,0.0,100.0,0,0,0,caught,1,35.8,145.31,False,low
2020-10-25,2020/21,2020,Sheikh Zayed Stadium,0,Rajasthan Royals,SA Yadav,3,40,26,153.85,4,1,6,19.23,23.08,19,21,0,caught,1,33.8,116.74,False,medium
2020-10-28,2020/21,2020,Sheikh Zayed Stadium,0,Royal Challengers Bangalore,SA Yadav,3,79,43,183.72,10,3,12,30.23,27.91,3,43,33,0,0,36.4,117.51,True,high
2020-10-31,2020/21,2020,Dubai International Cricket Stadium,0,Delhi Capitals,SA Yadav,3,12,11,109.09,1,0,4,9.09,36.36,0,12,0,0,0,36.4,120.64,True,low
2020-11-03,2020/21,2020,Sharjah Cricket Stadium,0,Sunrisers Hyderabad,SA Yadav,3,36,29,124.14,5,0,10,17.24,34.48,19,17,0,stumped,1,28.2,109.33,False,medium
2020-11-05,2020/21,2020,Dubai International Cricket Stadium,0,Delhi Capitals,SA Yadav,3,51,38,134.21,6,2,16,21.05,42.11,22,29,0,caught,1,33.4,114.16,True,high
2020-11-10,2020/21,2020,Dubai International Cricket Stadium,0,Delhi Capitals,SA Yadav,3,19,20,95.0,1,1,9,10.0,45.0,13,6,0,0,0,43.6,141.0,True,low
2021-04-09,2021,2021,"MA Chidambaram Stadium, Chepauk, Chennai",0,Royal Challengers Bangalore,SA Yadav,3,31,23,134.78,4,1,9,21.74,39.13,9,22,0,caught,1,39.4,129.23,False,medium
2021-04-13,2021,2021,"MA Chidambaram Stadium, Chepauk, Chennai",0,Kolkata Knight Riders,SA Yadav,3,56,36,155.56,7,2,12,25.0,33.33,22,34,0,caught,1,29.8,119.44,True,high
2021-04-17,2021,2021,"MA Chidambaram Stadium, Chepauk, Chennai",0,Sunrisers Hyderabad,SA Yadav,3,10,6,166.67,1,1,4,33.33,66.67,0,10,0,caught and bowled,1,38.6,128.74,True,low
2021-04-20,2021,2021,"MA Chidambaram Stadium, Chepauk, Chennai",0,Delhi Capitals,SA Yadav,3,24,15,160.0,4,0,5,26.67,33.33,23,1,0,caught,1,33.4,137.24,False,medium
2021-04-23,2021,2021,"MA Chidambaram Stadium, Chepauk, Chennai",0,Punjab Kings,SA Yadav,4,33,27,122.22,3,1,9,14.81,33.33,0,27,6,caught,1,28.0,142.4,False,medium
2021-04-29,2021,2021,"Arun Jaitley Stadium, Delhi",0,Rajasthan Royals,SA Yadav,3,16,10,160.0,3,0,3,30.0,30.0,0,16,0,caught,1,30.8,147.85,True,low
2021-05-01,2021,2021,"Arun Jaitley Stadium, Delhi",0,Chennai Super Kings,SA Yadav,3,3,3,100.0,0,0,1,0.0,33.33,0,3,0,caught,1,27.8,152.89,True,low
2021-09-19,2021,2021,Dubai International Cricket Stadium,0,Chennai Super Kings,SA Yadav,3,3,7,42.86,0,0,4,0.0,57.14,3,0,0,caught,1,17.2,141.78,False,low
2021-09-23,2021,2021,"Zayed Cricket Stadium, Abu Dhabi",0,Kolkata Knight Riders,SA Yadav,3,5,10,50.0,0,0,5,0.0,50.0,0,5,0,caught,1,15.8,117.02,False,low
2021-09-26,2021,2021,Dubai International Cricket Stadium,0,Royal Challengers Bangalore,SA Yadav,4,8,9,88.89,0,0,2,0.0,22.22,0,8,0,caught,1,12.0,95.02,False,low
2021-09-28,2021,2021,"Zayed Cricket Stadium, Abu Dhabi",0,Punjab Kings,SA Yadav,3,0,1,0.0,0,0,1,0.0,100.0,0,0,0,bowled,1,7.0,88.35,True,low
2021-10-02,2021,2021,Sharjah Cricket Stadium,0,Delhi Capitals,SA Yadav,3,33,26,126.92,2,2,9,15.38,34.62,10,23,0,caught,1,3.8,56.35,False,medium
2021-10-05,2021,2021,Sharjah Cricket Stadium,0,Rajasthan Royals,SA Yadav,3,13,8,162.5,3,0,4,37.5,50.0,13,0,0,caught,1,9.8,61.73,True,low
2021-10-08,2021,2021,"Zayed Cricket Stadium, Abu Dhabi",0,Sunrisers Hyderabad,SA Yadav,5,82,40,205.0,13,3,13,40.0,32.5,0,33,49,caught,1,11.8,85.66,True,high
2022-04-06,2022,2022,"Maharashtra Cricket Association Stadium, Pune",0,Kolkata Knight Riders,SA Yadav,4,52,36,144.44,5,2,11,19.44,30.56,0,30,22,caught,1,27.2,116.66,False,high
2022-04-09,2022,2022,"Maharashtra Cricket Association Stadium, Pune",0,Royal Challengers Bangalore,SA Yadav,4,68,37,183.78,5,6,15,29.73,40.54,0,23,45,0,0,36.0,127.77,False,high
2022-04-13,2022,2022,"Maharashtra Cricket Association Stadium, Pune",0,Punjab Kings,SA Yadav,5,43,30,143.33,1,4,13,16.67,43.33,0,20,23,run out,1,49.6,164.53,False,medium
2022-04-16,2022,2022,"Brabourne Stadium, Mumbai",0,Lucknow Super Giants,SA Yadav,4,37,27,137.04,3,0,3,11.11,11.11,0,36,1,caught,1,51.6,167.81,False,medium
2022-04-21,2022,2022,"Dr DY Patil Sports Academy, Mumbai",0,Chennai Super Kings,SA Yadav,4,32,21,152.38,3,1,7,19.05,33.33,30,2,0,caught,1,56.4,162.72,False,medium
2022-04-24,2022,2022,"Wankhede Stadium, Mumbai",1,Lucknow Super Giants,SA Yadav,4,7,7,100.0,1,0,3,14.29,42.86,0,7,0,caught,1,46.4,152.19,False,low
2022-04-30,2022,2022,"Dr DY Patil Sports Academy, Mumbai",0,Rajasthan Royals,SA Yadav,3,51,39,130.77,5,2,15,17.95,38.46,12,39,0,caught,1,37.4,143.31,True,high
2022-05-06,2022,2022,"Brabourne Stadium, Mumbai",0,Gujarat Titans,SA Yadav,3,13,11,118.18,0,1,4,9.09,36.36,0,13,0,caught,1,34.0,132.7,True,low
2023-04-02,2023,2023,"M Chinnaswamy Stadium, Bengaluru",0,Royal Challengers Bangalore,SA Yadav,4,15,16,93.75,1,0,6,6.25,37.5,5,10,0,caught,1,28.0,127.67,False,low
2023-04-08,2023,2023,"Wankhede Stadium, Mumbai",1,Chennai Super Kings,SA Yadav,4,1,2,50.0,0,0,1,0.0,50.0,0,1,0,caught,1,23.6,119.02,False,low
2023-04-11,2023,2023,"Arun Jaitley Stadium, Delhi",0,Delhi Capitals,SA Yadav,4,0,1,0.0,0,0,1,0.0,100.0,0,0,0,caught,1,17.4,98.54,True,low
